id	target_verse	token
 019031020042	019030020	men
 019031020043	019030020	.
 019031021001	019030021	thou
 019031021002	019030021	shalt
 019031021003	019030021	hide
 019031021004	019030021	them
 019031021005	019030021	in
 019031021006	019030021	the
 019031021007	019030021	secret
 019031021008	019030021	of
 019031021009	019030021	thy
 019031021010	019030021	face
 019031021011	019030021	,
 019031021012	019030021	from
 019031021013	019030021	the
 019031021014	019030021	disturbance
 019031021015	019030021	of
 019031021016	019030021	men
 019031021017	019030021	.
 019031021018	019030021	thou
 019031021019	019030021	shalt
 019031021020	019030021	protect
 019031021021	019030021	them
 019031021022	019030021	in
 019031021023	019030021	thy
 019031021024	019030021	tabernacle
 019031021025	019030021	from
 019031021026	019030021	the
 019031021027	019030021	contradiction
 019031021028	019030021	of
 019031021029	019030021	tongues
 019031021030	019030021	.
 019031022001	019030022	blessed
 019031022002	019030022	be
 019031022003	019030022	the
 019031022004	019030022	lord
 019031022005	019030022	,
 019031022006	019030022	for
 019031022007	019030022	he
 019031022008	019030022	hath
 019031022009	019030022	shewn
 019031022010	019030022	his
 019031022011	019030022	wonderful
 019031022012	019030022	mercy
 019031022013	019030022	to
 019031022014	019030022	me
 019031022015	019030022	in
 019031022016	019030022	a
 019031022017	019030022	fortified
 019031022018	019030022	city
 019031022019	019030022	.
 019031023001	019030023	but
 019031023002	019030023	i
 019031023003	019030023	said
 019031023004	019030023	in
 019031023005	019030023	the
 019031023006	019030023	excess
 019031023007	019030023	of
 019031023008	019030023	my
 019031023009	019030023	mind
 019031023010	019030023	:
 019031023011	019030023	i
 019031023012	019030023	am
 019031023013	019030023	cast
 019031023014	019030023	away
 019031023015	019030023	from
 019031023016	019030023	before
 019031023017	019030023	thy
 019031023018	019030023	eyes
 019031023019	019030023	.
 019031023020	019030023	therefore
 019031023021	019030023	thou
 019031023022	019030023	hast
 019031023023	019030023	heard
 019031023024	019030023	the
 019031023025	019030023	voice
 019031023026	019030023	of
 019031023027	019030023	my
 019031023028	019030023	prayer
 019031023029	019030023	,
 019031023030	019030023	when
 019031023031	019030023	i
 019031023032	019030023	cried
 019031023033	019030023	to
 019031023034	019030023	thee
 019031023035	019030023	.
 019031024001	019030024	o
 019031024002	019030024	love
 019031024003	019030024	the
 019031024004	019030024	lord
 019031024005	019030024	,
 019031024006	019030024	all
 019031024007	019030024	ye
 019031024008	019030024	his
 019031024009	019030024	saints
 019031024010	019030024	:
 019031024011	019030024	for
 019031024012	019030024	the
 019031024013	019030024	lord
 019031024014	019030024	will
 019031024015	019030024	require
 019031024016	019030024	truth
 019031024017	019030024	,
 019031024018	019030024	and
 019031024019	019030024	will
 019031024020	019030024	repay
 019031024021	019030024	them
 019031024022	019030024	abundantly
 019031024023	019030024	that
 019031024024	019030024	act
 019031024025	019030024	proudly
 019031024026	019030024	.
 019031025001	019030025	do
 019031025002	019030025	ye
 019031025003	019030025	manfully
 019031025004	019030025	,
 019031025005	019030025	and
 019031025006	019030025	let
 019031025007	019030025	your
 019031025008	019030025	heart
 019031025009	019030025	be
 019031025010	019030025	strengthened
 019031025011	019030025	,
 019031025012	019030025	all
 019031025013	019030025	ye
 019031025014	019030025	that
 019031025015	019030025	hope
 019031025016	019030025	in
 019031025017	019030025	the
 019031025018	019030025	lord
 019031025019	019030025	.
 019032001001	019031001	to
 019032001002	019031001	david
 019032001003	019031001	himself
 019032001004	019031001	,
 019032001005	019031001	understanding
 019032001006	019031001	.
 019032001007	019031001	blessed
 019032001008	019031001	are
 019032001009	019031001	they
 019032001010	019031001	whose
 019032001011	019031001	iniquities
 019032001012	019031001	are
 019032001013	019031001	forgiven
 019032001014	019031001	,
 019032001015	019031001	and
 019032001016	019031001	whose
 019032001017	019031001	sins
 019032001018	019031001	are
 019032001019	019031001	covered
 019032001020	019031001	.
 019032002001	019031002	blessed
 019032002002	019031002	is
 019032002003	019031002	the
 019032002004	019031002	man
 019032002005	019031002	to
 019032002006	019031002	whom
 019032002007	019031002	the
 019032002008	019031002	lord
 019032002009	019031002	hath
 019032002010	019031002	not
 019032002011	019031002	imputed
 019032002012	019031002	sin
 019032002013	019031002	,
 019032002014	019031002	and
 019032002015	019031002	in
 019032002016	019031002	whose
 019032002017	019031002	spirit
 019032002018	019031002	there
 019032002019	019031002	is
 019032002020	019031002	no
 019032002021	019031002	guile
 019032002022	019031002	.
 019032003001	019031003	because
 019032003002	019031003	i
 019032003003	019031003	was
 019032003004	019031003	silent
 019032003005	019031003	my
 019032003006	019031003	bones
 019032003007	019031003	grew
 019032003008	019031003	old
 019032003009	019031003	;
 019032003010	019031003	whilst
 019032003011	019031003	i
 019032003012	019031003	cried
 019032003013	019031003	out
 019032003014	019031003	all
 019032003015	019031003	the
 019032003016	019031003	day
 019032003017	019031003	long
 019032003018	019031003	.
 019032004001	019031004	for
 019032004002	019031004	day
 019032004003	019031004	and
 019032004004	019031004	night
 019032004005	019031004	thy
 019032004006	019031004	hand
 019032004007	019031004	was
 019032004008	019031004	heavy
 019032004009	019031004	upon
 019032004010	019031004	me
 019032004011	019031004	:
 019032004012	019031004	i
 019032004013	019031004	am
 019032004014	019031004	turned
 019032004015	019031004	in
 019032004016	019031004	my
 019032004017	019031004	anguish
 019032004018	019031004	,
 019032004019	019031004	whilst
 019032004020	019031004	the
 019032004021	019031004	thorn
 019032004022	019031004	is
 019032004023	019031004	fastened
 019032004024	019031004	.
 019032005001	019031005	i
 019032005002	019031005	have
 019032005003	019031005	acknowledged
 019032005004	019031005	my
 019032005005	019031005	sin
 019032005006	019031005	to
 019032005007	019031005	thee
 019032005008	019031005	,
 019032005009	019031005	and
 019032005010	019031005	my
 019032005011	019031005	injustice
 019032005012	019031005	i
 019032005013	019031005	have
 019032005014	019031005	not
 019032005015	019031005	concealed
 019032005016	019031005	.
 019032005017	019031005	i
 019032005018	019031005	said
 019032005019	019031005	i
 019032005020	019031005	will
 019032005021	019031005	confess
 019032005022	019031005	against
 019032005023	019031005	myself
 019032005024	019031005	my
 019032005025	019031005	injustice
 019032005026	019031005	to
 019032005027	019031005	the
 019032005028	019031005	lord
 019032005029	019031005	:
 019032005030	019031005	and
 019032005031	019031005	thou
 019032005032	019031005	hast
 019032005033	019031005	forgiven
 019032005034	019031005	the
 019032005035	019031005	wickedness
 019032005036	019031005	of
 019032005037	019031005	my
 019032005038	019031005	sin
 019032005039	019031005	.
 019032006001	019031006	for
 019032006002	019031006	this
 019032006003	019031006	shall
 019032006004	019031006	every
 019032006005	019031006	one
 019032006006	019031006	that
 019032006007	019031006	is
 019032006008	019031006	holy
 019032006009	019031006	pray
 019032006010	019031006	to
 019032006011	019031006	thee
 019032006012	019031006	in
 019032006013	019031006	a
 019032006014	019031006	seasonable
 019032006015	019031006	time
 019032006016	019031006	.
 019032006017	019031006	and
 019032006018	019031006	yet
 019032006019	019031006	in
 019032006020	019031006	a
 019032006021	019031006	flood
 019032006022	019031006	of
 019032006023	019031006	many
 019032006024	019031006	waters
 019032006025	019031006	,
 019032006026	019031006	they
 019032006027	019031006	shall
 019032006028	019031006	not
 019032006029	019031006	come
 019032006030	019031006	nigh
 019032006031	019031006	unto
 019032006032	019031006	him
 019032006033	019031006	.
 019032007001	019031007	thou
 019032007002	019031007	art
 019032007003	019031007	my
 019032007004	019031007	refuge
 019032007005	019031007	from
 019032007006	019031007	the
 019032007007	019031007	trouble
 019032007008	019031007	which
 019032007009	019031007	hath
 019032007010	019031007	encompassed
 019032007011	019031007	me
 019032007012	019031007	:
 019032007013	019031007	my
 019032007014	019031007	joy
 019032007015	019031007	,
 019032007016	019031007	deliver
 019032007017	019031007	me
 019032007018	019031007	from
 019032007019	019031007	them
 019032007020	019031007	that
 019032007021	019031007	surround
 019032007022	019031007	me
 019032007023	019031007	.
 019032008001	019031008	i
 019032008002	019031008	will
 019032008003	019031008	give
 019032008004	019031008	thee
 019032008005	019031008	understanding
 019032008006	019031008	,
 019032008007	019031008	and
 019032008008	019031008	i
 019032008009	019031008	will
 019032008010	019031008	instruct
 019032008011	019031008	thee
 019032008012	019031008	in
 019032008013	019031008	this
 019032008014	019031008	way
 019032008015	019031008	,
 019032008016	019031008	in
 019032008017	019031008	which
 019032008018	019031008	thou
 019032008019	019031008	shalt
 019032008020	019031008	go
 019032008021	019031008	:
 019032008022	019031008	i
 019032008023	019031008	will
 019032008024	019031008	fix
 019032008025	019031008	my
 019032008026	019031008	eyes
 019032008027	019031008	upon
 019032008028	019031008	thee
 019032008029	019031008	.
 019032009001	019031009	do
 019032009002	019031009	not
 019032009003	019031009	become
 019032009004	019031009	like
 019032009005	019031009	the
 019032009006	019031009	horse
 019032009007	019031009	and
 019032009008	019031009	the
 019032009009	019031009	mule
 019032009010	019031009	,
 019032009011	019031009	who
 019032009012	019031009	have
 019032009013	019031009	no
 019032009014	019031009	understanding
 019032009015	019031009	.
 019032009016	019031009	with
 019032009017	019031009	bit
 019032009018	019031009	and
 019032009019	019031009	bridle
 019032009020	019031009	bind
 019032009021	019031009	fast
 019032009022	019031009	their
 019032009023	019031009	jaws
 019032009024	019031009	,
 019032009025	019031009	who
 019032009026	019031009	come
 019032009027	019031009	not
 019032009028	019031009	near
 019032009029	019031009	unto
 019032009030	019031009	thee
 019032009031	019031009	.
 019032010001	019031010	many
 019032010002	019031010	are
 019032010003	019031010	the
 019032010004	019031010	scourges
 019032010005	019031010	of
 019032010006	019031010	the
 019032010007	019031010	sinner
 019032010008	019031010	,
 019032010009	019031010	but
 019032010010	019031010	mercy
 019032010011	019031010	shall
 019032010012	019031010	encompass
 019032010013	019031010	him
 019032010014	019031010	that
 019032010015	019031010	hopeth
 019032010016	019031010	in
 019032010017	019031010	the
 019032010018	019031010	lord
 019032010019	019031010	.
 019032011001	019031011	be
 019032011002	019031011	glad
 019032011003	019031011	in
 019032011004	019031011	the
 019032011005	019031011	lord
 019032011006	019031011	,
 019032011007	019031011	and
 019032011008	019031011	rejoice
 019032011009	019031011	,
 019032011010	019031011	ye
 019032011011	019031011	just
 019032011012	019031011	,
 019032011013	019031011	and
 019032011014	019031011	glory
 019032011015	019031011	,
 019032011016	019031011	all
 019032011017	019031011	ye
 019032011018	019031011	right
 019032011019	019031011	of
 019032011020	019031011	heart
 019032011021	019031011	.
 019033001001	019032001	a
 019033001002	019032001	psalm
 019033001003	019032001	for
 019033001004	019032001	david
 019033001005	019032001	.
 019033001006	019032001	rejoice
 019033001007	019032001	in
 019033001008	019032001	the
 019033001009	019032001	lord
 019033001010	019032001	,
 019033001011	019032001	o
 019033001012	019032001	ye
 019033001013	019032001	just
 019033001014	019032001	:
 019033001015	019032001	praise
 019033001016	019032001	becometh
 019033001017	019032001	the
 019033001018	019032001	upright
 019033001019	019032001	.
 019033002001	019032002	give
 019033002002	019032002	praise
 019033002003	019032002	to
 019033002004	019032002	the
 019033002005	019032002	lord
 019033002006	019032002	on
 019033002007	019032002	the
 019033002008	019032002	harp
 019033002009	019032002	;
 019033002010	019032002	sing
 019033002011	019032002	to
 019033002012	019032002	him
 019033002013	019032002	with
 019033002014	019032002	the
 019033002015	019032002	psaltery
 019033002016	019032002	,
 019033002017	019032002	the
 019033002018	019032002	instrument
 019033002019	019032002	of
 019033002020	019032002	ten
 019033002021	019032002	strings
 019033002022	019032002	.
 019033003001	019032003	sing
 019033003002	019032003	to
 019033003003	019032003	him
 019033003004	019032003	a
 019033003005	019032003	new
 019033003006	019032003	canticle
