id	source_verse	text
03011010013	03011010	морях
03011010014	03011010	ли
03011010015	03011010	,
03011010016	03011010	или
03011010017	03011010	реках
03011010018	03011010	,
03011010019	03011010	из
03011010020	03011010	всех
03011010021	03011010	,
03011010022	03011010	плавающих
03011010023	03011010	в
03011010024	03011010	водах
03011010025	03011010	,
03011010026	03011010	и
03011010027	03011010	из
03011010028	03011010	всего
03011010029	03011010	,
03011010030	03011010	живущего
03011010031	03011010	в
03011010032	03011010	водах
03011010033	03011010	)
03011010034	03011010	,
03011010035	03011010	скверны
03011010036	03011010	для
03011010037	03011010	вас
03011010038	03011010	;
03011011001	03011011	они
03011011002	03011011	должны
03011011003	03011011	быть
03011011004	03011011	скверны
03011011005	03011011	для
03011011006	03011011	вас
03011011007	03011011	:
03011011008	03011011	мяса
03011011009	03011011	их
03011011010	03011011	не
03011011011	03011011	ешьте
03011011012	03011011	и
03011011013	03011011	трупов
03011011014	03011011	их
03011011015	03011011	гнушайтесь
03011011016	03011011	;
03011012001	03011012	все
03011012002	03011012	животные
03011012003	03011012	,
03011012004	03011012	у
03011012005	03011012	которых
03011012006	03011012	нет
03011012007	03011012	перьев
03011012008	03011012	и
03011012009	03011012	чешуи
03011012010	03011012	,
03011012011	03011012	в
03011012012	03011012	воде
03011012013	03011012	,
03011012014	03011012	скверны
03011012015	03011012	для
03011012016	03011012	вас
03011012017	03011012	.
03011013001	03011013	Из
03011013002	03011013	птиц
03011013003	03011013	же
03011013004	03011013	гнушайтесь
03011013005	03011013	сих
03011013006	03011013	[
03011013007	03011013	не
03011013008	03011013	должно
03011013009	03011013	их
03011013010	03011013	есть
03011013011	03011013	,
03011013012	03011013	скверны
03011013013	03011013	они
03011013014	03011013	]
03011013015	03011013	:
03011013016	03011013	орла
03011013017	03011013	,
03011013018	03011013	грифа
03011013019	03011013	и
03011013020	03011013	морского
03011013021	03011013	орла
03011013022	03011013	,
03011014001	03011014	коршуна
03011014002	03011014	и
03011014003	03011014	сокола
03011014004	03011014	с
03011014005	03011014	породою
03011014006	03011014	его
03011014007	03011014	,
03011015001	03011015	всякого
03011015002	03011015	ворона
03011015003	03011015	с
03011015004	03011015	породою
03011015005	03011015	его
03011015006	03011015	,
03011016001	03011016	страуса
03011016002	03011016	,
03011016003	03011016	совы
03011016004	03011016	,
03011016005	03011016	чайки
03011016006	03011016	и
03011016007	03011016	ястреба
03011016008	03011016	с
03011016009	03011016	породою
03011016010	03011016	его
03011016011	03011016	,
03011017001	03011017	филина
03011017002	03011017	,
03011017003	03011017	рыболова
03011017004	03011017	и
03011017005	03011017	ибиса
03011017006	03011017	,
03011018001	03011018	лебедя
03011018002	03011018	,
03011018003	03011018	пеликана
03011018004	03011018	и
03011018005	03011018	сипа
03011018006	03011018	,
03011019001	03011019	цапли
03011019002	03011019	,
03011019003	03011019	зуя
03011019004	03011019	с
03011019005	03011019	породою
03011019006	03011019	его
03011019007	03011019	,
03011019008	03011019	удода
03011019009	03011019	и
03011019010	03011019	нетопыря
03011019011	03011019	.
03011020001	03011020	Все
03011020002	03011020	животные
03011020003	03011020	пресмыкающиеся
03011020004	03011020	,
03011020005	03011020	крылатые
03011020006	03011020	,
03011020007	03011020	ходящие
03011020008	03011020	на
03011020009	03011020	четырех
03011020010	03011020	ногах
03011020011	03011020	,
03011020012	03011020	скверны
03011020013	03011020	для
03011020014	03011020	вас
03011020015	03011020	;
03011021001	03011021	из
03011021002	03011021	всех
03011021003	03011021	пресмыкающихся
03011021004	03011021	,
03011021005	03011021	крылатых
03011021006	03011021	,
03011021007	03011021	ходящих
03011021008	03011021	на
03011021009	03011021	четырех
03011021010	03011021	ногах
03011021011	03011021	,
03011021012	03011021	тех
03011021013	03011021	только
03011021014	03011021	ешьте
03011021015	03011021	,
03011021016	03011021	у
03011021017	03011021	которых
03011021018	03011021	есть
03011021019	03011021	голени
03011021020	03011021	выше
03011021021	03011021	ног
03011021022	03011021	,
03011021023	03011021	чтобы
03011021024	03011021	скакать
03011021025	03011021	ими
03011021026	03011021	по
03011021027	03011021	земле
03011021028	03011021	;
03011022001	03011022	сих
03011022002	03011022	ешьте
03011022003	03011022	из
03011022004	03011022	них
03011022005	03011022	:
03011022006	03011022	саранчу
03011022007	03011022	с
03011022008	03011022	ее
03011022009	03011022	породою
03011022010	03011022	,
03011022011	03011022	солам
03011022012	03011022	с
03011022013	03011022	ее
03011022014	03011022	породою
03011022015	03011022	,
03011022016	03011022	харгол
03011022017	03011022	с
03011022018	03011022	ее
03011022019	03011022	породою
03011022020	03011022	и
03011022021	03011022	хагаб
03011022022	03011022	с
03011022023	03011022	ее
03011022024	03011022	породою
03011022025	03011022	.
03011023001	03011023	Всякое
03011023002	03011023	другое
03011023003	03011023	пресмыкающееся
03011023004	03011023	,
03011023005	03011023	крылатое
03011023006	03011023	,
03011023007	03011023	у
03011023008	03011023	которого
03011023009	03011023	четыре
03011023010	03011023	ноги
03011023011	03011023	,
03011023012	03011023	скверно
03011023013	03011023	для
03011023014	03011023	вас
03011023015	03011023	;
03011024001	03011024	от
03011024002	03011024	них
03011024003	03011024	вы
03011024004	03011024	будете
03011024005	03011024	нечисты
03011024006	03011024	:
03011024007	03011024	всякий
03011024008	03011024	,
03011024009	03011024	кто
03011024010	03011024	прикоснется
03011024011	03011024	к
03011024012	03011024	трупу
03011024013	03011024	их
03011024014	03011024	,
03011024015	03011024	нечист
03011024016	03011024	будет
03011024017	03011024	до
03011024018	03011024	вечера
03011024019	03011024	;
03011025001	03011025	и
03011025002	03011025	всякий
03011025003	03011025	,
03011025004	03011025	кто
03011025005	03011025	возьмет
03011025006	03011025	труп
03011025007	03011025	их
03011025008	03011025	,
03011025009	03011025	должен
03011025010	03011025	омыть
03011025011	03011025	одежду
03011025012	03011025	свою
03011025013	03011025	и
03011025014	03011025	нечист
03011025015	03011025	будет
03011025016	03011025	до
03011025017	03011025	вечера
03011025018	03011025	.
03011026001	03011026	Всякий
03011026002	03011026	скот
03011026003	03011026	,
03011026004	03011026	у
03011026005	03011026	которого
03011026006	03011026	копыта
03011026007	03011026	раздвоены
03011026008	03011026	,
03011026009	03011026	но
03011026010	03011026	нет
03011026011	03011026	глубокого
03011026012	03011026	разреза
03011026013	03011026	,
03011026014	03011026	и
03011026015	03011026	который
03011026016	03011026	не
03011026017	03011026	жует
03011026018	03011026	жвачки
03011026019	03011026	,
03011026020	03011026	нечист
03011026021	03011026	для
03011026022	03011026	вас
03011026023	03011026	:
03011026024	03011026	всякий
03011026025	03011026	,
03011026026	03011026	кто
03011026027	03011026	прикоснется
03011026028	03011026	к
03011026029	03011026	нему
03011026030	03011026	,
03011026031	03011026	будет
03011026032	03011026	нечист
03011026033	03011026	[
03011026034	03011026	до
03011026035	03011026	вечера
03011026036	03011026	]
03011026037	03011026	.
03011027001	03011027	Из
03011027002	03011027	всех
03011027003	03011027	зверей
03011027004	03011027	четвероногих
03011027005	03011027	те
03011027006	03011027	,
03011027007	03011027	которые
03011027008	03011027	ходят
03011027009	03011027	на
03011027010	03011027	лапах
03011027011	03011027	,
03011027012	03011027	нечисты
03011027013	03011027	для
03011027014	03011027	вас
03011027015	03011027	:
03011027016	03011027	всякий
03011027017	03011027	,
03011027018	03011027	кто
03011027019	03011027	прикоснется
03011027020	03011027	к
03011027021	03011027	трупу
03011027022	03011027	их
03011027023	03011027	,
03011027024	03011027	нечист
03011027025	03011027	будет
03011027026	03011027	до
03011027027	03011027	вечера
03011027028	03011027	;
03011028001	03011028	кто
03011028002	03011028	возьмет
03011028003	03011028	труп
03011028004	03011028	их
03011028005	03011028	,
03011028006	03011028	тот
03011028007	03011028	должен
03011028008	03011028	омыть
03011028009	03011028	одежды
03011028010	03011028	свои
03011028011	03011028	,
03011028012	03011028	и
03011028013	03011028	нечист
03011028014	03011028	будет
03011028015	03011028	до
03011028016	03011028	вечера
03011028017	03011028	:
03011028018	03011028	нечисты
03011028019	03011028	они
03011028020	03011028	для
03011028021	03011028	вас
03011028022	03011028	.
03011029001	03011029	Вот
03011029002	03011029	что
03011029003	03011029	нечисто
03011029004	03011029	для
03011029005	03011029	вас
03011029006	03011029	из
03011029007	03011029	животных
03011029008	03011029	,
03011029009	03011029	пресмыкающихся
03011029010	03011029	по
03011029011	03011029	земле
03011029012	03011029	:
03011029013	03011029	крот
03011029014	03011029	,
03011029015	03011029	мышь
03011029016	03011029	,
03011029017	03011029	ящерица
03011029018	03011029	с
03011029019	03011029	ее
03011029020	03011029	породою
03011029021	03011029	,
03011030001	03011030	анака
03011030002	03011030	,
03011030003	03011030	хамелеон
03011030004	03011030	,
03011030005	03011030	летаа
03011030006	03011030	,
03011030007	03011030	хомет
03011030008	03011030	и
03011030009	03011030	тиншемет
03011030010	03011030	.
03011031001	03011031	Сии
